timestamp_s,x_est,y_est,timestamp_gt_s,x_gt,y_gt,error_m
1777296810.173035860,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.223054171,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.273061514,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.323197603,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.373163700,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.423100233,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.473118305,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.523119450,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.573201418,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.623163462,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.673732042,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.723714590,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.773747683,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.823143959,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.873255253,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.923201561,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296810.973148584,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296811.023161173,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296811.073159933,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296811.123173237,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296811.173152208,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296811.223166466,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296811.273136854,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296811.323815823,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296811.373793125,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296811.423158646,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296811.473154545,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296811.523164749,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
1777296811.573812246,-0.056720,0.044811,1777296810.803104401,-0.000116,0.000112,0.072124
